bundle,name,prefix,action,part,set_id,direction,frame,offset_x,offset_y,draw_x_formula,draw_y_formula,has_embedded_texture,width,height,texture_format,sprite_pivot_x,sprite_pivot_y,pixels_per_unit
shoes_u_skater,h_wlk_sh_2111_7_1,h,wlk,sh,2111,7,1,-23,6,-offset_x,-offset_y,True,20,12,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_7_2,h,wlk,sh,2111,7,2,-24,5,-offset_x,-offset_y,True,20,11,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_7_3,h,wlk,sh,2111,7,3,-24,6,-offset_x,-offset_y,True,20,12,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_0_0,h,wlk,sh,2112,0,0,-37,2,-offset_x,-offset_y,True,5,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_0_1,h,wlk,sh,2112,0,1,-23,4,-offset_x,-offset_y,True,28,7,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_0_2,h,wlk,sh,2112,0,2,-37,4,-offset_x,-offset_y,True,6,7,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_0_3,h,wlk,sh,2112,0,3,-30,4,-offset_x,-offset_y,True,10,10,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_1_0,h,wlk,sh,2112,1,0,-29,4,-offset_x,-offset_y,True,10,6,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_1_1,h,wlk,sh,2112,1,1,-21,4,-offset_x,-offset_y,True,28,6,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_1_2,h,wlk,sh,2112,1,2,-31,3,-offset_x,-offset_y,True,8,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_1_3,h,wlk,sh,2112,1,3,-20,5,-offset_x,-offset_y,True,29,8,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_2_0,h,wlk,sh,2112,2,0,-25,7,-offset_x,-offset_y,True,20,11,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_2_1,h,wlk,sh,2112,2,1,-32,2,-offset_x,-offset_y,True,9,7,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_2_2,h,wlk,sh,2112,2,2,-28,6,-offset_x,-offset_y,True,13,10,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_2_3,h,wlk,sh,2112,2,3,-21,7,-offset_x,-offset_y,True,29,10,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_3_0,h,wlk,sh,2112,3,0,-25,3,-offset_x,-offset_y,True,18,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_3_1,h,wlk,sh,2112,3,1,-24,4,-offset_x,-offset_y,True,18,7,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_3_2,h,wlk,sh,2112,3,2,-24,3,-offset_x,-offset_y,True,18,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_3_3,h,wlk,sh,2112,3,3,-25,4,-offset_x,-offset_y,True,18,7,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_7_1,h,wlk,sh,2112,7,1,-24,4,-offset_x,-offset_y,True,18,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_7_2,h,wlk,sh,2112,7,2,-25,1,-offset_x,-offset_y,True,18,5,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2112_7_3,h,wlk,sh,2112,7,3,-25,4,-offset_x,-offset_y,True,18,5,4,0.5,0.5,100.0
shoes_u_skater,h_sit_sh_2111_0_0,h,sit,sh,2111,0,0,-43,37,-offset_x,-offset_y,True,17,19,4,0.5,0.5,100.0
shoes_u_skater,h_sit_sh_2111_2_0,h,sit,sh,2111,2,0,-38,22,-offset_x,-offset_y,True,22,19,4,0.5,0.5,100.0
shoes_u_skater,h_sit_sh_2112_0_0,h,sit,sh,2112,0,0,-44,32,-offset_x,-offset_y,True,13,10,4,0.5,0.5,100.0
shoes_u_skater,h_sit_sh_2112_2_0,h,sit,sh,2112,2,0,-40,19,-offset_x,-offset_y,True,19,15,4,0.5,0.5,100.0
shoes_u_skater,h_lay_sh_2111_2_0,h,lay,sh,2111,2,0,-33,8,-offset_x,-offset_y,True,22,19,4,0.5,0.5,100.0
shoes_u_skater,h_lay_sh_2112_2_0,h,lay,sh,2112,2,0,-35,5,-offset_x,-offset_y,True,19,15,4,0.5,0.5,100.0
hh_human_body,h_std_bd_1_0_0,h,std,bd,1,0,0,-20,49,-offset_x,-offset_y,True,25,56,4,0.5,0.5,100.0
hh_human_body,h_std_bd_1_1_0,h,std,bd,1,1,0,-24,49,-offset_x,-offset_y,True,20,53,4,0.5,0.5,100.0
hh_human_body,h_std_bd_1_2_0,h,std,bd,1,2,0,-22,50,-offset_x,-offset_y,True,25,57,4,0.5,0.5,100.0
hh_human_body,h_std_bd_1_3_0,h,std,bd,1,3,0,-21,50,-offset_x,-offset_y,True,24,54,4,0.5,0.5,100.0
hh_human_body,h_std_bd_1_7_0,h,std,bd,1,7,0,-22,47,-offset_x,-offset_y,True,23,51,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_0_0,h,wlk,bd,1,0,0,-20,49,-offset_x,-offset_y,True,23,54,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_0_1,h,wlk,bd,1,0,1,-14,48,-offset_x,-offset_y,True,40,55,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_0_2,h,wlk,bd,1,0,2,-20,49,-offset_x,-offset_y,True,25,56,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_0_3,h,wlk,bd,1,0,3,-20,48,-offset_x,-offset_y,True,23,56,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_1_0,h,wlk,bd,1,1,0,-24,49,-offset_x,-offset_y,True,20,53,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_1_1,h,wlk,bd,1,1,1,-15,48,-offset_x,-offset_y,True,39,53,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_1_2,h,wlk,bd,1,1,2,-24,49,-offset_x,-offset_y,True,17,53,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_1_3,h,wlk,bd,1,1,3,-15,48,-offset_x,-offset_y,True,39,53,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_2_0,h,wlk,bd,1,2,0,-22,52,-offset_x,-offset_y,True,25,57,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_2_1,h,wlk,bd,1,2,1,-23,51,-offset_x,-offset_y,True,22,58,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_2_2,h,wlk,bd,1,2,2,-23,52,-offset_x,-offset_y,True,22,59,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_2_3,h,wlk,bd,1,2,3,-17,51,-offset_x,-offset_y,True,36,57,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_3_0,h,wlk,bd,1,3,0,-21,50,-offset_x,-offset_y,True,24,54,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_3_1,h,wlk,bd,1,3,1,-21,49,-offset_x,-offset_y,True,24,55,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_3_2,h,wlk,bd,1,3,2,-21,50,-offset_x,-offset_y,True,24,54,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_3_3,h,wlk,bd,1,3,3,-21,49,-offset_x,-offset_y,True,24,55,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_7_0,h,wlk,bd,1,7,0,-22,47,-offset_x,-offset_y,True,23,51,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_7_1,h,wlk,bd,1,7,1,-22,46,-offset_x,-offset_y,True,23,52,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_7_2,h,wlk,bd,1,7,2,-22,47,-offset_x,-offset_y,True,23,51,4,0.5,0.5,100.0
hh_human_body,h_wlk_bd_1_7_3,h,wlk,bd,1,7,3,-22,46,-offset_x,-offset_y,True,23,52,4,0.5,0.5,100.0
hh_human_body,h_sit_bd_1_0_0,h,sit,bd,1,0,0,-20,49,-offset_x,-offset_y,True,39,38,4,0.5,0.5,100.0
hh_human_body,h_sit_bd_1_2_0,h,sit,bd,1,2,0,-22,51,-offset_x,-offset_y,True,36,49,4,0.5,0.5,100.0
hh_human_body,h_lay_bd_1_2_0,h,lay,bd,1,2,0,3,23,-offset_x,-offset_y,True,56,35,4,0.5,0.5,100.0
hh_human_body,h_std_bd_999_0_0,h,std,bd,999,0,0,-20,49,-offset_x,-offset_y,True,25,56,4,0.5,0.5,100.0
hh_human_body,h_std_bd_999_1_0,h,std,bd,999,1,0,-24,49,-offset_x,-offset_y,True,20,53,4,0.5,0.5,100.0
hh_human_body,h_std_bd_999_2_0,h,std,bd,999,2,0,-22,50,-offset_x,-offset_y,True,25,57,4,0.5,0.5,100.0
hh_human_body,h_std_bd_999_3_0,h,std,bd,999,3,0,-21,50,-offset_x,-offset_y,True,24,54,4,0.5,0.5,100.0
hh_human_body,h_std_bd_999_7_0,h,std,bd,999,7,0,-22,47,-offset_x,-offset_y,True,23,51,4,0.5,0.5,100.0
hh_human_body,h_sit_bd_999_0_0,h,sit,bd,999,0,0,-20,49,-offset_x,-offset_y,False,,,,,,
hh_human_body,h_sit_bd_999_2_0,h,sit,bd,999,2,0,-22,51,-offset_x,-offset_y,False,,,,,,
hh_human_body,h_lay_bd_999_2_0,h,lay,bd,999,2,0,3,23,-offset_x,-offset_y,False,,,,,,
hh_human_body,h_std_rh_1_0_0,h,std,rh,1,0,0,-37,43,-offset_x,-offset_y,True,11,33,4,0.5,0.5,100.0
hh_human_body,h_std_rh_1_1_0,h,std,rh,1,1,0,-27,42,-offset_x,-offset_y,True,9,29,4,0.5,0.5,100.0
hh_human_body,h_std_rh_1_2_0,h,std,rh,1,2,0,-18,44,-offset_x,-offset_y,True,9,33,4,0.5,0.5,100.0
hh_human_body,h_std_rh_1_3_0,h,std,rh,1,3,0,-17,48,-offset_x,-offset_y,True,8,33,4,0.5,0.5,100.0
hh_human_body,h_std_rh_1_7_0,h,std,rh,1,7,0,-42,45,-offset_x,-offset_y,True,8,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_0_0,h,wlk,rh,1,0,0,-36,42,-offset_x,-offset_y,True,12,30,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_0_1,h,wlk,rh,1,0,1,-34,42,-offset_x,-offset_y,True,12,29,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_0_2,h,wlk,rh,1,0,2,-36,44,-offset_x,-offset_y,True,12,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_0_3,h,wlk,rh,1,0,3,-36,42,-offset_x,-offset_y,True,15,27,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_1_0,h,wlk,rh,1,1,0,-27,42,-offset_x,-offset_y,True,9,28,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_1_1,h,wlk,rh,1,1,1,-21,42,-offset_x,-offset_y,True,13,27,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_1_2,h,wlk,rh,1,1,2,-27,42,-offset_x,-offset_y,True,9,28,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_1_3,h,wlk,rh,1,1,3,-28,40,-offset_x,-offset_y,True,18,24,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_2_0,h,wlk,rh,1,2,0,-18,46,-offset_x,-offset_y,True,10,35,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_2_1,h,wlk,rh,1,2,1,-14,45,-offset_x,-offset_y,True,13,33,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_2_2,h,wlk,rh,1,2,2,-18,47,-offset_x,-offset_y,True,9,36,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_2_3,h,wlk,rh,1,2,3,-19,46,-offset_x,-offset_y,True,15,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_3_0,h,wlk,rh,1,3,0,-17,48,-offset_x,-offset_y,True,8,33,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_3_1,h,wlk,rh,1,3,1,-17,46,-offset_x,-offset_y,True,8,28,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_3_2,h,wlk,rh,1,3,2,-17,47,-offset_x,-offset_y,True,8,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_3_3,h,wlk,rh,1,3,3,-17,46,-offset_x,-offset_y,True,8,31,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_7_0,h,wlk,rh,1,7,0,-43,43,-offset_x,-offset_y,True,7,30,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_7_1,h,wlk,rh,1,7,1,-42,43,-offset_x,-offset_y,True,8,30,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_7_2,h,wlk,rh,1,7,2,-42,45,-offset_x,-offset_y,True,8,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_rh_1_7_3,h,wlk,rh,1,7,3,-42,43,-offset_x,-offset_y,True,8,28,4,0.5,0.5,100.0
hh_human_body,h_sit_rh_1_0_0,h,sit,rh,1,0,0,-37,44,-offset_x,-offset_y,True,11,33,4,0.5,0.5,100.0
hh_human_body,h_sit_rh_1_2_0,h,sit,rh,1,2,0,-17,45,-offset_x,-offset_y,True,10,34,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_0_0,h,crr,rh,1,0,0,-37,44,-offset_x,-offset_y,True,22,22,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_1_0,h,crr,rh,1,1,0,-28,41,-offset_x,-offset_y,True,23,18,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_2_0,h,crr,rh,1,2,0,-19,47,-offset_x,-offset_y,True,21,29,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_3_0,h,crr,rh,1,3,0,-17,48,-offset_x,-offset_y,True,12,27,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_4_0,h,crr,rh,1,4,0,-7,46,-offset_x,-offset_y,True,17,22,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_5_0,h,crr,rh,1,5,0,-13,47,-offset_x,-offset_y,True,22,23,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_6_0,h,crr,rh,1,6,0,-44,46,-offset_x,-offset_y,True,5,19,4,0.5,0.5,100.0
hh_human_body,h_crr_rh_1_7_0,h,crr,rh,1,7,0,-44,45,-offset_x,-offset_y,True,6,20,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_0_0,h,drk,rh,1,0,0,-36,59,-offset_x,-offset_y,True,18,25,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_1_0,h,drk,rh,1,1,0,-28,55,-offset_x,-offset_y,True,26,20,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_2_0,h,drk,rh,1,2,0,-24,51,-offset_x,-offset_y,True,25,22,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_3_0,h,drk,rh,1,3,0,-18,48,-offset_x,-offset_y,True,18,18,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_4_0,h,drk,rh,1,4,0,-11,54,-offset_x,-offset_y,True,15,22,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_5_0,h,drk,rh,1,5,0,-8,55,-offset_x,-offset_y,True,26,20,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_6_0,h,drk,rh,1,6,0,-18,58,-offset_x,-offset_y,True,27,21,4,0.5,0.5,100.0
hh_human_body,h_drk_rh_1_7_0,h,drk,rh,1,7,0,-39,49,-offset_x,-offset_y,True,9,14,4,0.5,0.5,100.0
hh_human_body,h_lay_rh_1_2_0,h,lay,rh,1,2,0,4,15,-offset_x,-offset_y,True,25,21,4,0.5,0.5,100.0
hh_human_body,h_std_lh_1_0_0,h,std,lh,1,0,0,-17,45,-offset_x,-offset_y,True,5,26,4,0.5,0.5,100.0
hh_human_body,h_std_lh_1_1_0,h,std,lh,1,1,0,-27,42,-offset_x,-offset_y,True,9,29,4,0.5,0.5,100.0
hh_human_body,h_std_lh_1_2_0,h,std,lh,1,2,0,-43,47,-offset_x,-offset_y,True,5,27,4,0.5,0.5,100.0
hh_human_body,h_std_lh_1_3_0,h,std,lh,1,3,0,-42,48,-offset_x,-offset_y,True,8,33,4,0.5,0.5,100.0
hh_human_body,h_std_lh_1_7_0,h,std,lh,1,7,0,-17,44,-offset_x,-offset_y,True,8,31,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_0_0,h,wlk,lh,1,0,0,-17,45,-offset_x,-offset_y,True,5,27,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_0_1,h,wlk,lh,1,0,1,-18,46,-offset_x,-offset_y,True,5,16,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_0_2,h,wlk,lh,1,0,2,-17,45,-offset_x,-offset_y,True,5,26,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_0_3,h,wlk,lh,1,0,3,-14,44,-offset_x,-offset_y,True,8,26,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_1_0,h,wlk,lh,1,1,0,-27,45,-offset_x,-offset_y,True,9,29,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_1_1,h,wlk,lh,1,1,1,-39,28,-offset_x,-offset_y,True,5,9,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_1_2,h,wlk,lh,1,1,2,-27,45,-offset_x,-offset_y,True,9,29,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_1_3,h,wlk,lh,1,1,3,-21,40,-offset_x,-offset_y,True,4,19,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_2_0,h,wlk,lh,1,2,0,-43,47,-offset_x,-offset_y,True,5,27,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_2_1,h,wlk,lh,1,2,1,-44,46,-offset_x,-offset_y,True,9,28,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_2_2,h,wlk,lh,1,2,2,-43,47,-offset_x,-offset_y,True,5,27,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_2_3,h,wlk,lh,1,2,3,-42,46,-offset_x,-offset_y,True,4,12,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_3_0,h,wlk,lh,1,3,0,-42,49,-offset_x,-offset_y,True,8,34,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_3_1,h,wlk,lh,1,3,1,-42,48,-offset_x,-offset_y,True,8,33,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_3_2,h,wlk,lh,1,3,2,-42,49,-offset_x,-offset_y,True,8,34,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_3_3,h,wlk,lh,1,3,3,-42,48,-offset_x,-offset_y,True,8,30,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_7_0,h,wlk,lh,1,7,0,-17,45,-offset_x,-offset_y,True,8,32,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_7_1,h,wlk,lh,1,7,1,-17,44,-offset_x,-offset_y,True,8,29,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_7_2,h,wlk,lh,1,7,2,-17,45,-offset_x,-offset_y,True,8,31,4,0.5,0.5,100.0
hh_human_body,h_wlk_lh_1_7_3,h,wlk,lh,1,7,3,-17,44,-offset_x,-offset_y,True,8,32,4,0.5,0.5,100.0
hh_human_body,h_sit_lh_1_0_0,h,sit,lh,1,0,0,-17,45,-offset_x,-offset_y,True,5,26,4,0.5,0.5,100.0
hh_human_body,h_sit_lh_1_2_0,h,sit,lh,1,2,0,-42,46,-offset_x,-offset_y,True,5,25,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_0_0,h,wav,lh,1,0,0,-11,72,-offset_x,-offset_y,True,14,32,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_0_1,h,wav,lh,1,0,1,-7,72,-offset_x,-offset_y,True,18,32,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_1_0,h,wav,lh,1,1,0,-33,72,-offset_x,-offset_y,True,12,31,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_1_1,h,wav,lh,1,1,1,-34,73,-offset_x,-offset_y,True,12,31,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_2_0,h,wav,lh,1,2,0,-39,74,-offset_x,-offset_y,True,15,34,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_2_1,h,wav,lh,1,2,1,-39,74,-offset_x,-offset_y,True,18,34,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_3_0,h,wav,lh,1,3,0,-43,73,-offset_x,-offset_y,True,14,36,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_3_1,h,wav,lh,1,3,1,-43,73,-offset_x,-offset_y,True,18,36,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_4_0,h,wav,lh,1,4,0,-42,69,-offset_x,-offset_y,True,18,33,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_4_1,h,wav,lh,1,4,1,-42,69,-offset_x,-offset_y,True,14,33,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_5_0,h,wav,lh,1,5,0,-20,70,-offset_x,-offset_y,True,18,34,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_5_1,h,wav,lh,1,5,1,-21,70,-offset_x,-offset_y,True,17,34,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_6_0,h,wav,lh,1,6,0,-8,69,-offset_x,-offset_y,True,21,35,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_6_1,h,wav,lh,1,6,1,-4,67,-offset_x,-offset_y,True,25,33,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_7_0,h,wav,lh,1,7,0,-11,72,-offset_x,-offset_y,True,16,35,4,0.5,0.5,100.0
hh_human_body,h_wav_lh_1_7_1,h,wav,lh,1,7,1,-7,72,-offset_x,-offset_y,True,20,35,4,0.5,0.5,100.0
hh_human_body,h_lay_lh_1_2_0,h,lay,lh,1,2,0,-13,23,-offset_x,-offset_y,True,28,14,4,0.5,0.5,100.0
hh_human_body,h_crr_lh_1_0_0,h,crr,lh,1,0,0,-17,45,-offset_x,-offset_y,True,4,17,4,0.5,0.5,100.0
hh_human_body,h_crr_lh_1_1_0,h,crr,lh,1,1,0,-28,41,-offset_x,-offset_y,True,22,16,4,0.5,0.5,100.0
hh_human_body,h_crr_lh_1_2_0,h,crr,lh,1,2,0,-43,47,-offset_x,-offset_y,True,16,23,4,0.5,0.5,100.0
hh_human_body,h_crr_lh_1_3_0,h,crr,lh,1,3,0,-38,48,-offset_x,-offset_y,True,12,27,4,0.5,0.5,100.0
hh_human_body,h_crr_lh_1_7_0,h,crr,lh,1,7,0,-17,45,-offset_x,-offset_y,True,6,20,4,0.5,0.5,100.0
hh_human_body,h_std_hd_1_0_0,h,std,hd,1,0,0,-18,73,-offset_x,-offset_y,True,28,28,4,0.5,0.5,100.0
hh_human_body,h_std_hd_1_1_0,h,std,hd,1,1,0,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_std_hd_1_2_0,h,std,hd,1,2,0,-20,74,-offset_x,-offset_y,True,26,31,4,0.5,0.5,100.0
hh_human_body,h_std_hd_1_3_0,h,std,hd,1,3,0,-20,74,-offset_x,-offset_y,True,26,31,4,0.5,0.5,100.0
hh_human_body,h_std_hd_1_7_0,h,std,hd,1,7,0,-20,72,-offset_x,-offset_y,True,26,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_0_0,h,spk,hd,1,0,0,-18,74,-offset_x,-offset_y,True,28,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_0_1,h,spk,hd,1,0,1,-18,73,-offset_x,-offset_y,True,28,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_1_0,h,spk,hd,1,1,0,-18,74,-offset_x,-offset_y,True,27,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_1_1,h,spk,hd,1,1,1,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_2_0,h,spk,hd,1,2,0,-20,75,-offset_x,-offset_y,True,26,33,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_2_1,h,spk,hd,1,2,1,-20,74,-offset_x,-offset_y,True,26,31,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_3_0,h,spk,hd,1,3,0,-20,75,-offset_x,-offset_y,True,26,33,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_3_1,h,spk,hd,1,3,1,-20,74,-offset_x,-offset_y,True,26,31,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_7_0,h,spk,hd,1,7,0,-20,73,-offset_x,-offset_y,True,26,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_1_7_1,h,spk,hd,1,7,1,-20,72,-offset_x,-offset_y,True,26,28,4,0.5,0.5,100.0
hh_human_body,h_lay_hd_1_2_0,h,lay,hd,1,2,0,20,37,-offset_x,-offset_y,True,32,25,4,0.5,0.5,100.0
hh_human_body,h_lsp_hd_1_2_0,h,lsp,hd,1,2,0,20,37,-offset_x,-offset_y,True,32,25,4,0.5,0.5,100.0
hh_human_body,h_lsp_hd_1_2_1,h,lsp,hd,1,2,1,20,37,-offset_x,-offset_y,True,32,25,4,0.5,0.5,100.0
hh_human_body,h_std_hd_2_0_0,h,std,hd,2,0,0,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_std_hd_2_1_0,h,std,hd,2,1,0,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_std_hd_2_2_0,h,std,hd,2,2,0,-20,74,-offset_x,-offset_y,True,25,31,4,0.5,0.5,100.0
hh_human_body,h_std_hd_2_3_0,h,std,hd,2,3,0,-20,74,-offset_x,-offset_y,True,26,31,4,0.5,0.5,100.0
hh_human_body,h_std_hd_2_7_0,h,std,hd,2,7,0,-20,72,-offset_x,-offset_y,True,26,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_0_0,h,spk,hd,2,0,0,-18,74,-offset_x,-offset_y,True,27,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_0_1,h,spk,hd,2,0,1,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_1_0,h,spk,hd,2,1,0,-18,74,-offset_x,-offset_y,True,27,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_1_1,h,spk,hd,2,1,1,-18,73,-offset_x,-offset_y,True,27,28,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_2_0,h,spk,hd,2,2,0,-20,75,-offset_x,-offset_y,True,25,32,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_2_1,h,spk,hd,2,2,1,-20,74,-offset_x,-offset_y,True,25,31,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_3_0,h,spk,hd,2,3,0,-20,75,-offset_x,-offset_y,True,26,34,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_3_1,h,spk,hd,2,3,1,-20,74,-offset_x,-offset_y,True,26,32,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_7_0,h,spk,hd,2,7,0,-20,73,-offset_x,-offset_y,True,26,29,4,0.5,0.5,100.0
hh_human_body,h_spk_hd_2_7_1,h,spk,hd,2,7,1,-20,72,-offset_x,-offset_y,True,26,28,4,0.5,0.5,100.0
